x,y,z,u,v,w,p
-61.5,131.5,6.9,0,0,0,5863
-75.5,153.5,2.4,0,0,0,5864
-75.5,153.5,8.4,0,0,0,5865
-80,151.5,8.4,0,0,0,5866
-80,151.5,2.4,0,0,0,5867
-75,151.5,2.4,0,0,0,5868
-75,151.5,8.4,0,0,0,5869
-71.5,153,2.4,0,0,0,5870
-71.5,153,8.4,0,0,0,5871
-69,147,2.4,0,0,0,5872
-69,147,8.4,0,0,0,5873
-78.5,142.5,2.4,0,0,0,5874
-78.5,142.5,8.4,0,0,0,5875
-81.5,148,2.4,0,0,0,5876
-81.5,148,8.4,0,0,0,5877
-69.5,146.5,2.4,0,0,0,5878
-69.5,146.5,8.4,0,0,0,5879
-78.5,142,8.4,0,0,0,5880
-78.5,142,2.4,0,0,0,5881
-66,138.5,2.4,0,0,0,5882
-66,138.5,8.4,0,0,0,5883
-70.5,136.5,2.4,0,0,0,5884
-70.5,136.5,8.4,0,0,0,5885
-71,138,2.4,0,0,0,5886
-71,138,8.4,0,0,0,5887
-75,136,2.4,0,0,0,5888
-75,136,8.4,0,0,0,5889
-65,137.5,2.4,0,0,0,5890
-65,137.5,8.4,0,0,0,5891
-72,134,8.4,0,0,0,5892
-72,134,2.4,0,0,0,5893
-63,132,2.4,0,0,0,5894
-63,132,8.4,0,0,0,5895
-70,129.5,2.4,0,0,0,5896
-70,129.5,8.4,0,0,0,5897
-66,128.5,2.4,0,0,0,5898
-66,128.5,7.8,0,0,0,5899
-71,126,7.8,0,0,0,5900
-71,126,2.4,0,0,0,5901
-62.5,119.5,2.4,0,0,0,5902
-62.5,119.5,7.8,0,0,0,5903
-61,121,2.4,0,0,0,5904
-61,121,7.8,0,0,0,5905
-59,115.5,2.4,0,0,0,5906
-59,115.5,7.8,0,0,0,5907
-64.5,113,2.4,0,0,0,5908
-64.5,113,7.8,0,0,0,5909
-102.5,164.5,2.4,0,0,0,5910
-102.5,164.5,7.8,0,0,0,5911
-111,160.5,7.8,0,0,0,5912
-111,160.5,2.4,0,0,0,5913
-91,139,2.4,0,0,0,5914
-91,139,7.8,0,0,0,5915
-98,135.5,2.4,0,0,0,5916
-98,135.5,7.8,0,0,0,5917
-105.5,153,2.4,0,0,0,5918
-105.5,153,7.8,0,0,0,5919
-107,152,2.4,0,0,0,5920
-107,152,7.8,0,0,0,5921
-117.5,153.5,2.4,0,0,0,5922
-117.5,153.5,12.4,0,0,0,5923
-113,158,12.4,0,0,0,5924
-113,158,2.4,0,0,0,5925
-114.5,148,2.4,0,0,0,5926
-114.5,148,12.4,0,0,0,5927
-109.5,150,2.4,0,0,0,5928
-109.5,150,12.4,0,0,0,5929
-109,150,2.4,0,0,0,5930
-109,150,7.2,0,0,0,5931
-114.5,147,7.2,0,0,0,5932
-114.5,147,2.4,0,0,0,5933
-101,133,2.4,0,0,0,5934
-101,133,7.2,0,0,0,5935
-106.5,131,2.4,0,0,0,5936
-106.5,131,7.2,0,0,0,5937
-121.5,149.5,2.4,0,0,0,5938
-121.5,149.5,5.4,0,0,0,5939
-124.5,146.5,5.4,0,0,0,5940
-124.5,146.5,2.4,0,0,0,5941
-118,150.5,2.4,0,0,0,5942
-118,150.5,5.4,0,0,0,5943
-112.5,137,2.4,0,0,0,5944
-112.5,137,5.4,0,0,0,5945
-119,134,2.4,0,0,0,5946
-119,134,5.4,0,0,0,5947
-123,142.5,2.4,0,0,0,5948
-123,142.5,8.4,0,0,0,5949
-132,139,8.4,0,0,0,5950
-132,139,2.4,0,0,0,5951
-115,124.5,2.4,0,0,0,5952
-115,124.5,8.4,0,0,0,5953
-123,121,2.4,0,0,0,5954
-123,121,8.4,0,0,0,5955
-111,136.5,2.4,0,0,0,5956
-111,136.5,5.4,0,0,0,5957
-117.5,133,5.4,0,0,0,5958
-117.5,133,2.4,0,0,0,5959
-108.5,132,2.4,0,0,0,5960
-108.5,132,5.4,0,0,0,5961
-115.5,128.5,2.4,0,0,0,5962
-115.5,128.5,5.4,0,0,0,5963
-99,134,2.4,0,0,0,5964
-99,134,7.8,0,0,0,5965
-115,126.5,7.8,0,0,0,5966
-115,126.5,2.4,0,0,0,5967
-91,138,2.4,0,0,0,5968
-91,138,7.8,0,0,0,5969
-87,130.5,2.4,0,0,0,5970
-87,130.5,7.8,0,0,0,5971
-111.5,119.5,2.4,0,0,0,5972
-111.5,119.5,7.8,0,0,0,5973
-114.5,122.5,2.4,0,0,0,5974
-114.5,122.5,8.4,0,0,0,5975
-122,119,8.4,0,0,0,5976
-122,119,2.4,0,0,0,5977
-109,109.5,2.4,0,0,0,5978
-109,109.5,8.4,0,0,0,5979
-116.5,106,2.4,0,0,0,5980
-116.5,106,8.4,0,0,0,5981
-108.5,119.5,2.4,0,0,0,5982
-108.5,119.5,5.4,0,0,0,5983
-112,118,5.4,0,0,0,5984
-112,118,2.4,0,0,0,5985
-107.5,117,2.4,0,0,0,5986
-107.5,117,5.4,0,0,0,5987
-104,119,2.4,0,0,0,5988
-104,119,5.4,0,0,0,5989
-102,113.5,2.4,0,0,0,5990
-102,113.5,5.4,0,0,0,5991
-108,110,2.4,0,0,0,5992
-108,110,5.4,0,0,0,5993
-98,122,2.4,0,0,0,5994
-98,122,5.4,0,0,0,5995
-103,119,5.4,0,0,0,5996
-103,119,2.4,0,0,0,5997
-95.5,116,2.4,0,0,0,5998
-95.5,116,5.4,0,0,0,5999
-98.5,114,2.4,0,0,0,6000
-98.5,114,5.4,0,0,0,6001
-99.5,117,2.4,0,0,0,6002
-99.5,117,5.4,0,0,0,6003
-101.5,115.5,2.4,0,0,0,6004
-101.5,115.5,5.4,0,0,0,6005
-96,125.5,2.4,0,0,0,6006
-96,125.5,6.4,0,0,0,6007
-108,120,6.4,0,0,0,6008
-108,120,2.4,0,0,0,6009
-95,123.5,2.4,0,0,0,6010
-95,123.5,6.4,0,0,0,6011
-107,118,2.4,0,0,0,6012
-107,118,6.4,0,0,0,6013
-86.5,129,2.4,0,0,0,6014
-86.5,129,8.4,0,0,0,6015
-95,126,8.4,0,0,0,6016
-95,126,2.4,0,0,0,6017
-83.5,122.5,2.4,0,0,0,6018
-83.5,122.5,8.4,0,0,0,6019
-91.5,118.5,2.4,0,0,0,6020
-91.5,118.5,8.4,0,0,0,6021
-84,120,2.4,0,0,0,6022
-84,120,7.2,0,0,0,6023
-94,115,7.2,0,0,0,6024
-94,115,2.4,0,0,0,6025
-81.5,114.5,2.4,0,0,0,6026
-81.5,114.5,7.2,0,0,0,6027
-92.5,110,2.4,0,0,0,6028
-92.5,110,7.2,0,0,0,6029
-97,113.5,2.4,0,0,0,6030
-97,113.5,5.4,0,0,0,6031
-106,109.5,5.4,0,0,0,6032
-106,109.5,2.4,0,0,0,6033
-94.5,109,2.4,0,0,0,6034
-94.5,109,5.4,0,0,0,6035
-104,104.5,2.4,0,0,0,6036
-104,104.5,5.4,0,0,0,6037
-108,108,2.4,0,0,0,6038
-108,108,8.1,0,0,0,6039
-115.5,104.5,8.1,0,0,0,6040
-115.5,104.5,2.4,0,0,0,6041
-105.5,103,2.4,0,0,0,6042
-105.5,103,8.1,0,0,0,6043
-100.5,105.5,2.4,0,0,0,6044
-100.5,105.5,8.1,0,0,0,6045
-98,99,2.4,0,0,0,6046
-98,99,8.1,0,0,0,6047
-102,97.5,2.4,0,0,0,6048
-102,97.5,8.1,0,0,0,6049
-100,93,2.4,0,0,0,6050
-100,93,8.1,0,0,0,6051
-95.5,95,2.4,0,0,0,6052
-95.5,95,8.1,0,0,0,6053
-92.5,88,2.4,0,0,0,6054
-92.5,88,8.1,0,0,0,6055
-104.5,83.5,2.4,0,0,0,6056
-104.5,83.5,8.1,0,0,0,6057
-91.5,107.5,2.4,0,0,0,6058
-91.5,107.5,8.4,0,0,0,6059
-98,104.5,8.4,0,0,0,6060
-98,104.5,2.4,0,0,0,6061
-84,91.5,2.4,0,0,0,6062
-84,91.5,8.4,0,0,0,6063
-91,88.5,2.4,0,0,0,6064
-91,88.5,8.4,0,0,0,6065
-79,112,2.4,0,0,0,6066
-79,112,8.1,0,0,0,6067
-89.5,107.5,8.1,0,0,0,6068
-89.5,107.5,2.4,0,0,0,6069
-74.5,101.5,2.4,0,0,0,6070
-74.5,101.5,8.1,0,0,0,6071
-85,97,2.4,0,0,0,6072
-85,97,8.1,0,0,0,6073
-137.5,135.5,2.4,0,0,0,6074
-137.5,135.5,8.4,0,0,0,6075
-140.5,133,8.4,0,0,0,6076
-140.5,133,2.4,0,0,0,6077
-133.5,135,2.4,0,0,0,6078
-133.5,135,8.4,0,0,0,6079
-134,129,2.4,0,0,0,6080
-134,129,8.4,0,0,0,6081
-132,129,2.4,0,0,0,6082
-132,129,8.4,0,0,0,6083
-132,124.5,2.4,0,0,0,6084
-132,124.5,8.4,0,0,0,6085
-134,124.5,2.4,0,0,0,6086
-134,124.5,8.4,0,0,0,6087
-134.5,118.5,2.4,0,0,0,6088
-134.5,118.5,8.4,0,0,0,6089
-141.5,118.5,2.4,0,0,0,6090
-141.5,118.5,8.4,0,0,0,6091
-128.5,122.5,2.4,0,0,0,6092
-128.5,122.5,5.4,0,0,0,6093
-129.5,124,5.4,0,0,0,6094
-129.5,124,2.4,0,0,0,6095
-130,121.5,2.4,0,0,0,6096
-130,121.5,5.4,0,0,0,6097
-128.5,118,2.4,0,0,0,6098
-128.5,118,5.4,0,0,0,6099
-124,119.5,2.4,0,0,0,6100
-124,119.5,5.4,0,0,0,6101
-127,125.5,2.4,0,0,0,6102
-127,125.5,5.4,0,0,0,6103
-133,116,2.4,0,0,0,6104
-133,116,7.8,0,0,0,6105
-140.5,116,7.8,0,0,0,6106
-140.5,116,2.4,0,0,0,6107
-134,103,2.4,0,0,0,6108
-134,103,7.8,0,0,0,6109
-142,103,2.4,0,0,0,6110
-142,103,7.8,0,0,0,6111
-125,102,2.4,0,0,0,6112
-125,102,6.9,0,0,0,6113
-133.5,103,6.9,0,0,0,6114
-133.5,103,2.4,0,0,0,6115
-125,115.5,2.4,0,0,0,6116
-125,115.5,6.9,0,0,0,6117
-132.5,115.5,2.4,0,0,0,6118
-132.5,115.5,6.9,0,0,0,6119
-142,96.5,2.4,0,0,0,6120
-142,96.5,6.9,0,0,0,6121
-142,102.5,6.9,0,0,0,6122
-142,102.5,2.4,0,0,0,6123
-120.5,95.5,2.4,0,0,0,6124
-120.5,95.5,6.9,0,0,0,6125
-119.5,101.5,2.4,0,0,0,6126
-119.5,101.5,6.9,0,0,0,6127
-135,94,2.4,0,0,0,6128
-135,94,8.4,0,0,0,6129
-141.5,93.5,8.4,0,0,0,6130
-141.5,93.5,2.4,0,0,0,6131
-135.5,92.5,2.4,0,0,0,6132
-135.5,92.5,8.4,0,0,0,6133
-120,91.5,2.4,0,0,0,6134
-120,91.5,8.4,0,0,0,6135
-120,83,2.4,0,0,0,6136
-120,83,8.4,0,0,0,6137
-142,84,2.4,0,0,0,6138
-142,84,8.4,0,0,0,6139
-145,99,2.4,0,0,0,6140
-145,99,8.4,0,0,0,6141
-142.5,132,8.4,0,0,0,6142
-142.5,132,2.4,0,0,0,6143
-150.5,99,2.4,0,0,0,6144
-150.5,99,8.4,0,0,0,6145
-150.5,97,2.4,0,0,0,6146
-150.5,97,8.4,0,0,0,6147
-153.5,97.5,2.4,0,0,0,6148
-153.5,97.5,8.4,0,0,0,6149
-153,124.5,2.4,0,0,0,6150
-153,124.5,8.4,0,0,0,6151
-153.5,115.5,2.4,0,0,0,6152
-153.5,115.5,8.4,0,0,0,6153
-160.5,116,8.4,0,0,0,6154
-160.5,116,2.4,0,0,0,6155
-154.5,101.5,2.4,0,0,0,6156
-154.5,101.5,8.4,0,0,0,6157
-157,101,2.4,0,0,0,6158
-157,101,8.4,0,0,0,6159
-157.5,97,2.4,0,0,0,6160
-157.5,97,8.4,0,0,0,6161
-162.5,97,2.4,0,0,0,6162
-162.5,97,8.4,0,0,0,6163
-162.5,102.5,2.4,0,0,0,6164
-162.5,102.5,8.4,0,0,0,6165
-160.5,102.5,2.4,0,0,0,6166
-160.5,102.5,8.4,0,0,0,6167
-155.5,93,2.4,0,0,0,6168
-155.5,93,7.8,0,0,0,6169
-163,93,7.8,0,0,0,6170
-163,93,2.4,0,0,0,6171
-155.5,85.5,2.4,0,0,0,6172
-155.5,85.5,7.8,0,0,0,6173
-163,85,2.4,0,0,0,6174
-163,85,7.8,0,0,0,6175
-164,90,2.4,0,0,0,6176
-164,90,6.4,0,0,0,6177
-172,90,6.4,0,0,0,6178
-172,90,2.4,0,0,0,6179
-164,86,2.4,0,0,0,6180
-164,86,6.4,0,0,0,6181
-172,86,2.4,0,0,0,6182
-172,86,6.4,0,0,0,6183
-170.5,106,2.4,0,0,0,6184
-170.5,106,7.2,0,0,0,6185
-173,101,7.2,0,0,0,6186
-173,101,2.4,0,0,0,6187
-166.5,109.5,2.4,0,0,0,6188
-166.5,109.5,7.2,0,0,0,6189
-162.5,104,2.4,0,0,0,6190
-162.5,104,7.2,0,0,0,6191
-165.5,101,2.4,0,0,0,6192
-165.5,101,7.2,0,0,0,6193
-163.5,99,2.4,0,0,0,6194
-163.5,99,7.2,0,0,0,6195
-165,98,2.4,0,0,0,6196
-165,98,7.2,0,0,0,6197
-163.5,96.5,2.4,0,0,0,6198
-163.5,96.5,7.2,0,0,0,6199
-163.5,91.5,2.4,0,0,0,6200
-163.5,91.5,7.2,0,0,0,6201
-167.5,95,2.4,0,0,0,6202
-167.5,95,8.4,0,0,0,6203
-173.5,100.5,8.4,0,0,0,6204
-173.5,100.5,2.4,0,0,0,6205
-172.5,90.5,2.4,0,0,0,6206
-172.5,90.5,8.4,0,0,0,6207
-177,95.5,2.4,0,0,0,6208
-177,95.5,8.4,0,0,0,6209
-173,90.5,2.4,0,0,0,6210
-173,90.5,8.4,0,0,0,6211
-177,95,8.4,0,0,0,6212
-177,95,2.4,0,0,0,6213
-172.5,86,2.4,0,0,0,6214
-172.5,86,8.4,0,0,0,6215
-177.5,86,2.4,0,0,0,6216
-177.5,86,8.4,0,0,0,6217
-120.5,111,2.4,0,0,0,6218
-120.5,111,8.4,0,0,0,6219
-123.5,109.5,8.4,0,0,0,6220
-123.5,109.5,2.4,0,0,0,6221
-117.5,105,2.4,0,0,0,6222
-117.5,105,8.4,0,0,0,6223
-121.5,102.5,2.4,0,0,0,6224
-121.5,102.5,8.4,0,0,0,6225
-124,106,2.4,0,0,0,6226
-124,106,8.4,0,0,0,6227
-122,107,2.4,0,0,0,6228
-122,107,8.4,0,0,0,6229
-181,77.5,2.4,0,0,0,6230
-181,77.5,8.4,0,0,0,6231
-185.5,77.5,8.4,0,0,0,6232
-185.5,77.5,2.4,0,0,0,6233
-182,69.5,2.4,0,0,0,6234
-182,69.5,8.4,0,0,0,6235
-187.5,69,2.4,0,0,0,6236
-187.5,69,8.4,0,0,0,6237
-187.5,73.5,2.4,0,0,0,6238
-187.5,73.5,8.4,0,0,0,6239
-167,76.5,2.4,0,0,0,6240
-167,76.5,8.4,0,0,0,6241
-175,76.5,8.4,0,0,0,6242
-175,76.5,2.4,0,0,0,6243
-168,69,2.4,0,0,0,6244
-168,69,8.4,0,0,0,6245
-176,68.5,2.4,0,0,0,6246
-176,68.5,8.4,0,0,0,6247
-185.5,59,2.4,0,0,0,6248
-185.5,59,8.4,0,0,0,6249
-193,59,8.4,0,0,0,6250
-193,59,2.4,0,0,0,6251
-186.5,42,2.4,0,0,0,6252
-186.5,42,8.4,0,0,0,6253
-195.5,42.5,2.4,0,0,0,6254
-195.5,42.5,8.4,0,0,0,6255
-194.5,52.5,2.4,0,0,0,6256
-194.5,52.5,8.4,0,0,0,6257
-178.5,59,2.4,0,0,0,6258
-178.5,59,6.6,0,0,0,6259
-185,59,6.6,0,0,0,6260
-185,59,2.4,0,0,0,6261
-180,41,2.4,0,0,0,6262
-180,41,6.6,0,0,0,6263
-185.5,41.5,2.4,0,0,0,6264
-185.5,41.5,6.6,0,0,0,6265
-168.5,59.5,2.4,0,0,0,6266
-168.5,59.5,8.4,0,0,0,6267
-176,59,8.4,0,0,0,6268
-176,59,2.4,0,0,0,6269
-170.5,40.5,2.4,0,0,0,6270
-170.5,40.5,8.4,0,0,0,6271
-178,41,2.4,0,0,0,6272
-178,41,8.4,0,0,0,6273
-156,76,2.4,0,0,0,6274
-156,76,7.8,0,0,0,6275
-166,76.5,7.8,0,0,0,6276
-166,76.5,2.4,0,0,0,6277
-157,67.5,2.4,0,0,0,6278
-157,67.5,7.8,0,0,0,6279
-162.5,67.5,2.4,0,0,0,6280
-162.5,67.5,7.8,0,0,0,6281
-162.5,69,2.4,0,0,0,6282
-162.5,69,7.8,0,0,0,6283
-166.5,68.5,2.4,0,0,0,6284
-166.5,68.5,7.8,0,0,0,6285
-157,65.5,2.4,0,0,0,6286
-157,65.5,8.1,0,0,0,6287
-166.5,66,8.1,0,0,0,6288
-166.5,66,2.4,0,0,0,6289
-158.5,50,2.4,0,0,0,6290
-158.5,50,8.1,0,0,0,6291
-168,50,2.4,0,0,0,6292
-168,50,8.1,0,0,0,6293
-157,49.5,2.4,0,0,0,6294
-157,49.5,8.4,0,0,0,6295
-168,50,8.4,0,0,0,6296
-158.5,39,2.4,0,0,0,6297
-158.5,39,8.4,0,0,0,6298
-169,40,2.4,0,0,0,6299
-169,40,8.4,0,0,0,6300
-147,75.5,2.4,0,0,0,6301
-147,75.5,8.4,0,0,0,6302
-150,75.5,8.4,0,0,0,6303
-150,75.5,2.4,0,0,0,6304
-148,67,2.4,0,0,0,6305
-148,67,8.4,0,0,0,6306
-155,67,2.4,0,0,0,6307
-155,67,8.4,0,0,0,6308
-153.5,73,2.4,0,0,0,6309
-153.5,73,8.4,0,0,0,6310
-150.5,73,2.4,0,0,0,6311
-150.5,73,8.4,0,0,0,6312
-147.5,66.5,2.4,0,0,0,6313
-147.5,66.5,8.4,0,0,0,6314
-155,66.5,8.4,0,0,0,6315
-155,66.5,2.4,0,0,0,6316
-149,56,2.4,0,0,0,6317
-149,56,8.4,0,0,0,6318
-155.5,56,2.4,0,0,0,6319
-155.5,56,8.4,0,0,0,6320
-139.5,75.5,2.4,0,0,0,6321
-139.5,75.5,6.9,0,0,0,6322
-146.5,75.5,6.9,0,0,0,6323
-146.5,75.5,2.4,0,0,0,6324
-141.5,52,2.4,0,0,0,6325
-141.5,52,6.9,0,0,0,6326
-146,52.5,2.4,0,0,0,6327
-146,52.5,6.9,0,0,0,6328
-146.5,56,2.4,0,0,0,6329
-146.5,56,6.9,0,0,0,6330
-148.5,56,2.4,0,0,0,6331
-148.5,56,6.9,0,0,0,6332
-141,49.5,2.4,0,0,0,6333
-141,49.5,11.4,0,0,0,6334
-149,49.5,11.4,0,0,0,6335
-149,49.5,2.4,0,0,0,6336
-142,39.5,2.4,0,0,0,6337
-142,39.5,11.4,0,0,0,6338
-150.5,39.5,2.4,0,0,0,6339
-150.5,39.5,11.4,0,0,0,6340
-133.5,48.5,2.4,0,0,0,6341
-133.5,48.5,8.4,0,0,0,6342
-139.5,49,8.4,0,0,0,6343
-139.5,49,2.4,0,0,0,6344
-134.5,43,2.4,0,0,0,6345
-134.5,43,8.4,0,0,0,6346
-136.5,43,2.4,0,0,0,6347
-136.5,43,8.4,0,0,0,6348
-136.5,41,2.4,0,0,0,6349
-136.5,41,8.4,0,0,0,6350
-140.5,41,2.4,0,0,0,6351
-140.5,41,8.4,0,0,0,6352
-119.5,74,2.4,0,0,0,6353
-119.5,74,8.4,0,0,0,6354
-126.5,74.5,8.4,0,0,0,6355
-126.5,74.5,2.4,0,0,0,6356
-121,61,2.4,0,0,0,6357
-121,61,8.4,0,0,0,6358
-119.5,61,2.4,0,0,0,6359
-119.5,61,8.4,0,0,0,6360
-120,58,2.4,0,0,0,6361
-120,58,8.4,0,0,0,6362
-128.5,58,2.4,0,0,0,6363
-128.5,58,8.4,0,0,0,6364
-112.5,73.5,2.4,0,0,0,6365
-112.5,73.5,6.9,0,0,0,6366
-118,73.5,6.9,0,0,0,6367
-118,73.5,2.4,0,0,0,6368
-114,53.5,2.4,0,0,0,6369
-114,53.5,6.9,0,0,0,6370
-120,54,2.4,0,0,0,6371
-120,54,6.9,0,0,0,6372
-121.5,56.5,2.4,0,0,0,6373
-121.5,56.5,6.9,0,0,0,6374
-131,57,6.9,0,0,0,6375
-131,57,2.4,0,0,0,6376
-121.5,52.5,2.4,0,0,0,6377
-121.5,52.5,6.9,0,0,0,6378
-114.5,51.5,2.4,0,0,0,6379
-114.5,51.5,6.9,0,0,0,6380
-115,37,2.4,0,0,0,6381
-115,37,6.9,0,0,0,6382
-123,37.5,2.4,0,0,0,6383
-123,37.5,6.9,0,0,0,6384
-123,41,2.4,0,0,0,6385
-123,41,6.9,0,0,0,6386
-126,41,2.4,0,0,0,6387
-126,41,6.9,0,0,0,6388
-126,44.5,2.4,0,0,0,6389
-126,44.5,6.9,0,0,0,6390
-132,45,2.4,0,0,0,6391
-132,45,6.9,0,0,0,6392
-99.5,76.5,2.4,0,0,0,6393
-99.5,76.5,8.4,0,0,0,6394
-110,72.5,8.4,0,0,0,6395
-110,72.5,2.4,0,0,0,6396
-95.5,64.5,2.4,0,0,0,6397
-95.5,64.5,8.4,0,0,0,6398
-102,61.5,2.4,0,0,0,6399
-102,61.5,8.4,0,0,0,6400
-103.5,36.5,2.4,0,0,0,6401
-103.5,36.5,8.4,0,0,0,6402
-112.5,36,2.4,0,0,0,6403
-112.5,36,8.4,0,0,0,6404
-95.5,60,2.4,0,0,0,6405
-95.5,60,8.1,0,0,0,6406
-101.5,59.5,8.1,0,0,0,6407
-101.5,59.5,2.4,0,0,0,6408
-96,53.5,2.4,0,0,0,6409
-96,53.5,8.1,0,0,0,6410
-93.5,53.5,2.4,0,0,0,6411
-93.5,53.5,8.1,0,0,0,6412
-94,40.5,2.4,0,0,0,6413
-94,40.5,8.1,0,0,0,6414
-96,40.5,2.4,0,0,0,6415
-96,40.5,8.1,0,0,0,6416
-96,37.5,2.4,0,0,0,6417
-96,37.5,8.1,0,0,0,6418
-103,38,2.4,0,0,0,6419
-103,38,8.1,0,0,0,6420
-87.5,63.5,2.4,0,0,0,6421
-87.5,63.5,5.4,0,0,0,6422
-94,60,5.4,0,0,0,6423
-94,60,2.4,0,0,0,6424
-83.5,54,2.4,0,0,0,6425
-83.5,54,5.4,0,0,0,6426
-91,50.5,2.4,0,0,0,6427
-91,50.5,5.4,0,0,0,6428
-92,79,2.4,0,0,0,6429
-92,79,8.4,0,0,0,6430
-99,77,8.4,0,0,0,6431
-99,77,2.4,0,0,0,6432
-86,66,2.4,0,0,0,6433
-86,66,8.4,0,0,0,6434
-93.5,63,2.4,0,0,0,6435
-93.5,63,8.4,0,0,0,6436
-69.5,68,2.4,0,0,0,6437
-69.5,68,6.9,0,0,0,6438
-85,62.5,6.9,0,0,0,6439
-85,62.5,2.4,0,0,0,6440
-67,60.5,2.4,0,0,0,6441
-67,60.5,6.9,0,0,0,6442
-77.5,56,2.4,0,0,0,6443
-77.5,56,6.9,0,0,0,6444
-78.5,59,2.4,0,0,0,6445
-78.5,59,6.9,0,0,0,6446
-82.5,57,2.4,0,0,0,6447
-82.5,57,6.9,0,0,0,6448
-66,60,2.4,0,0,0,6449
-66,60,6.9,0,0,0,6450
-82.5,54,6.9,0,0,0,6451
-82.5,54,2.4,0,0,0,6452
-64,52,2.4,0,0,0,6453
-64,52,6.9,0,0,0,6454
-69,50,2.4,0,0,0,6455
-69,50,6.9,0,0,0,6456
-68.5,48.5,2.4,0,0,0,6457
-68.5,48.5,6.9,0,0,0,6458
-81,43.5,2.4,0,0,0,6459
-81,43.5,6.9,0,0,0,6460
-83.5,49.5,2.4,0,0,0,6461
-83.5,49.5,6.9,0,0,0,6462
-80.5,51,2.4,0,0,0,6463
-80.5,51,6.9,0,0,0,6464
-88.5,47.5,4.8,0,0,0,6465
-92,45.5,4.8,0,0,0,6466
-86.5,42,4.8,0,0,0,6467
-91,40,4.8,0,0,0,6468
-54.5,95,2.4,0,0,0,6469
-54.5,95,8.4,0,0,0,6470
-60.5,92.5,8.4,0,0,0,6471
-60.5,92.5,2.4,0,0,0,6472
-49,82.5,2.4,0,0,0,6473
-49,82.5,8.4,0,0,0,6474
-59,78.5,2.4,0,0,0,6475
-59,78.5,8.4,0,0,0,6476
-62.5,88,2.4,0,0,0,6477
-62.5,88,8.4,0,0,0,6478
-37,102.5,2.4,0,0,0,6479
-37,102.5,11.4,0,0,0,6480
-45.5,99,11.4,0,0,0,6481
-45.5,99,2.4,0,0,0,6482
-33,93.5,2.4,0,0,0,6483
-33,93.5,11.4,0,0,0,6484
-40.5,90,2.4,0,0,0,6485
-40.5,90,11.4,0,0,0,6486
-26.5,108,2.4,0,0,0,6487
-26.5,108,7.5,0,0,0,6488
-35.5,103.5,7.5,0,0,0,6489
-35.5,103.5,2.4,0,0,0,6490
-21.5,97.5,2.4,0,0,0,6491
-21.5,97.5,7.5,0,0,0,6492
-23.5,97,2.4,0,0,0,6493
-23.5,97,7.5,0,0,0,6494
-21.5,93.5,2.4,0,0,0,6495
-21.5,93.5,7.5,0,0,0,6496
-29.5,90,2.4,0,0,0,6497
-29.5,90,7.5,0,0,0,6498
-50.5,78.5,4.8,0,0,0,6499
-54.5,76.5,4.8,0,0,0,6500
-49.5,75,4.8,0,0,0,6501
-53.5,73.5,4.8,0,0,0,6502
-46.5,69.5,2.4,0,0,0,6503
-46.5,69.5,8.4,0,0,0,6504
-53.5,65,8.4,0,0,0,6505
-53.5,65,2.4,0,0,0,6506
-42,59,2.4,0,0,0,6507
-42,59,8.4,0,0,0,6508
-45.5,57.5,2.4,0,0,0,6509
-45.5,57.5,8.4,0,0,0,6510
-46.5,59.5,2.4,0,0,0,6511
-46.5,59.5,8.4,0,0,0,6512
-50,57.5,2.4,0,0,0,6513
-50,57.5,8.4,0,0,0,6514
-39.5,78.5,2.4,0,0,0,6515
-39.5,78.5,11.4,0,0,0,6516
-47,75,11.4,0,0,0,6517
-47,75,2.4,0,0,0,6518
-35.5,68,2.4,0,0,0,6519
-35.5,68,11.4,0,0,0,6520
-42.5,64.5,2.4,0,0,0,6521
-42.5,64.5,11.4,0,0,0,6522
-32.5,86.5,2.4,0,0,0,6523
-32.5,86.5,8.1,0,0,0,6524
-39.5,83.5,8.1,0,0,0,6525
-39.5,83.5,2.4,0,0,0,6526
-26.5,72,2.4,0,0,0,6527
-26.5,72,8.1,0,0,0,6528
-32,69,2.4,0,0,0,6529
-32,69,8.1,0,0,0,6530
-32.5,71.5,2.4,0,0,0,6531
-32.5,71.5,8.1,0,0,0,6532
-35,70.5,2.4,0,0,0,6533
-35,70.5,8.1,0,0,0,6534
-27.5,89,2.4,0,0,0,6535
-27.5,89,5.4,0,0,0,6536
-31,87,5.4,0,0,0,6537
-31,87,2.4,0,0,0,6538
-25,84,2.4,0,0,0,6539
-25,84,5.4,0,0,0,6540
-29,82,2.4,0,0,0,6541
-29,82,5.4,0,0,0,6542
-23,82.5,2.4,0,0,0,6543
-23,82.5,6.9,0,0,0,6544
-28,79.5,6.9,0,0,0,6545
-28,79.5,2.4,0,0,0,6546
-21,78,2.4,0,0,0,6547
-21,78,6.9,0,0,0,6548
-18.5,79.5,2.4,0,0,0,6549
-18.5,79.5,6.9,0,0,0,6550
-16,74,2.4,0,0,0,6551
-16,74,6.9,0,0,0,6552
-23.5,69.5,2.4,0,0,0,6553
-23.5,69.5,6.9,0,0,0,6554
-10,91,2.4,0,0,0,6555
-10,91,7.5,0,0,0,6556
-18.5,88,7.5,0,0,0,6557
-18.5,88,2.4,0,0,0,6558
-6.5,84,2.4,0,0,0,6559
-6.5,84,7.5,0,0,0,6560
-15,80.5,2.4,0,0,0,6561
-15,80.5,7.5,0,0,0,6562
